order_id,customer_id,order_date,total_amount,payment_method,order_status,shipping_address,shipping_city,shipping_state,shipping_zip
3718,1012,2024-11-27 18:53:00,10052.6,Credit Card,Processing,6658 Dean Crossing Suite 831,New Catherineburgh,MD,54959
3719,9610,2024-02-09 10:44:00,29.62,Debit Card,Delivered,004 Cassandra Wall Apt. 156,North Kariside,MN,47515
3720,2607,2023-03-20 07:09:00,5044.41,Credit Card,Cancelled,798 Ramos Loaf,Sierraview,AZ,31805
3721,3441,2024-12-02 10:37:00,141.12,Credit Card,Shipped,793 Graham Circle Apt. 312,Williamport,AS,07230
3722,6290,2024-01-04 15:26:00,148.23,Google Pay,Processing,5462 William Center Apt. 230,North Carol,MH,51375
3723,7170,2024-10-02 20:13:00,1206.07,Apple Pay,Processing,59850 Austin Club Suite 739,Williamfort,WY,65066
3724,10668,2023-10-25 12:21:00,1534.81,Bank Transfer,Delivered,90545 Phillips Circle Apt. 865,Goodmanmouth,CO,80261
3725,7350,2024-05-16 12:51:00,2053.8,Credit Card,Delivered,41930 Lisa Village Suite 010,Greenmouth,PR,33799
3726,7447,2024-07-12 15:14:00,14.3,Credit Card,Shipped,108 Ronald Inlet Apt. 728,New Jacobport,NM,88088
3727,5636,2023-12-09 17:01:00,4294.2,Credit Card,Delivered,801 James Plains,New Christopherchester,OR,88160
3728,1971,2023-09-19 13:16:00,4381.05,PayPal,Delivered,327 Debra Parks Apt. 745,Dennisfort,OR,19701
3729,4523,2023-11-22 09:36:00,6896.57,Debit Card,Processing,04754 April Land,Jacksonport,HI,21623
3730,10067,2023-12-22 18:44:00,3908.86,PayPal,Delivered,7843 Amanda Villages Apt. 528,West Thomas,OH,48278
3731,6158,2024-09-03 17:23:00,1597.66,Debit Card,Delivered,2287 Ryan Prairie Apt. 528,Carrport,TX,52095
3732,5990,2024-06-17 21:28:00,84.82,Credit Card,Delivered,26810 Thomas Viaduct,Port Russellview,MA,47269
3733,5608,2023-10-27 21:36:00,2673.44,Debit Card,Cancelled,8831 Elaine Junctions Suite 692,Christianmouth,IL,94982
3734,10256,2024-06-06 18:48:00,1582.02,Debit Card,Shipped,971 Webster Road,South Billy,TX,38130
3735,4212,2023-06-02 19:24:00,4680.25,Credit Card,Returned,9121 Wesley Station,Millerberg,IN,70995
3736,3030,2023-07-18 09:27:00,1622.11,Debit Card,Delivered,7256 Hanson Loop,North Heather,WA,20013
3737,6860,2024-06-28 15:23:00,5728.89,PayPal,Processing,1475 Shannon Path Suite 774,Warnerfort,IA,87480
3738,7523,2023-10-11 19:29:00,1801.84,Bank Transfer,Returned,7714 Scott View Suite 606,West Christineville,ME,46986
3739,9335,2023-12-27 18:36:00,302.98,PayPal,Delivered,3005 David Cape,Lake David,WI,68058
3740,10609,2024-11-06 08:39:00,32.37,Apple Pay,Processing,37397 Todd Ferry Suite 469,South Michael,AZ,58051
3741,3338,2023-09-23 08:19:00,4615.3,PayPal,Delivered,7017 Preston Branch Suite 203,South Nicholasville,ME,50618
3742,10403,2023-08-25 08:11:00,389.74,Apple Pay,Delivered,36082 Matthew Way,Scottfurt,OK,45121
3743,1192,2024-04-09 09:33:00,2236.68,PayPal,Shipped,46721 Timothy Estates Apt. 147,Richardsonstad,NY,16984
3744,7540,2023-12-07 21:56:00,4652.37,Google Pay,Processing,6223 Joseph Parkway Apt. 169,Vickiebury,MD,61497
3745,4261,2023-11-10 14:01:00,1062.59,Credit Card,Processing,33483 Emily Flats Suite 688,Bradleymouth,SC,70191
3746,1150,2024-10-01 16:38:00,769.65,Credit Card,Delivered,5303 Harris Shoal Apt. 614,Jordanfurt,AR,76504
3747,5363,2023-05-21 08:17:00,4540.89,Google Pay,Cancelled,7326 Edwards Lock Suite 002,Brianberg,CT,49104
3748,6395,2024-11-17 14:07:00,6076.68,Google Pay,Shipped,655 Benjamin Mews Apt. 067,North John,VI,98547
3749,8554,2024-04-26 11:10:00,4622.22,Credit Card,Delivered,355 Trevor Flat Suite 586,South Nicholas,AS,13586
3750,9168,2023-10-26 20:21:00,3062.21,Credit Card,Cancelled,7382 Johnson Mews,South Danaside,TX,10108
3751,3179,2024-06-02 20:45:00,953.13,Credit Card,Delivered,71976 Craig Fort Apt. 688,Port Michelle,ID,08283
3752,1355,2023-10-07 14:53:00,389.93,Credit Card,Shipped,49773 Benjamin Harbors Apt. 005,Sarahbury,LA,43930
3753,3298,2023-05-20 16:02:00,1936.54,Google Pay,Shipped,1755 James Point Suite 730,Taylorville,ID,53466
3754,10005,2024-10-17 14:22:00,7723.74,Credit Card,Delivered,074 Hoffman Vista,Susanbury,WA,74911
3755,1393,2024-07-15 19:33:00,1961.58,Credit Card,Processing,34981 Zachary Stravenue,Carrollfurt,WA,78270
3756,1593,2023-08-27 10:17:00,416.28,Debit Card,Delivered,49715 Morgan Cape Apt. 502,New Maria,NC,99481
3757,6472,2024-11-03 11:08:00,893.1,Debit Card,Delivered,99278 Joshua Rest,Thompsonborough,DE,28263
3758,9189,2024-10-13 13:42:00,360.55,Debit Card,Delivered,555 Cory Pines,Parksside,NJ,19783
3759,1941,2024-12-06 17:01:00,77.72,Credit Card,Processing,197 Darlene Squares Suite 066,Charlesville,RI,83469
3760,8994,2023-04-02 15:53:00,1611.31,Google Pay,Shipped,3838 Shields Vista,Richmondborough,MI,28600
3761,10627,2023-12-20 13:39:00,3187.99,Credit Card,Cancelled,9591 Jacqueline Plain,Robertsfurt,CO,71590
3762,9703,2024-08-26 08:10:00,5944.63,Debit Card,Shipped,51587 Christine Ferry Suite 923,North Michael,NM,31321
3763,3206,2024-10-05 14:45:00,6060.16,Debit Card,Processing,045 Sheila Cliff Apt. 881,New Jasonland,PA,12038
3764,3561,2024-12-22 19:53:00,11466.71,Debit Card,Shipped,9547 Santos Lodge Apt. 440,Johnstonton,KS,70074
3765,9588,2023-04-16 16:44:00,5167.34,PayPal,Delivered,345 Fletcher River Suite 847,Snyderburgh,MN,84347
3766,5268,2023-05-12 19:15:00,238.87,PayPal,Delivered,495 Rivas Manor,East Christopher,PA,82534
3767,9032,2024-09-08 12:25:00,7643.03,PayPal,Delivered,375 Gaines Club,Port Lori,SC,05925
3768,10881,2024-05-10 15:12:00,1917.48,Credit Card,Delivered,47535 Lopez Radial Apt. 445,Parkerborough,VI,47827
3769,6032,2024-10-18 22:54:00,22.0,PayPal,Shipped,03327 Tiffany Rapid,Westland,LA,95183
3770,7550,2024-10-15 20:19:00,702.34,Google Pay,Delivered,6588 Adrian Freeway,Lisaton,WV,93751
3771,1210,2023-10-10 15:22:00,4132.31,Credit Card,Returned,72764 Conner Squares Apt. 354,Lake Amandafort,VA,39834
3772,4135,2024-07-08 20:44:00,91.97,Credit Card,Delivered,64323 Allen Plaza Suite 110,Paulhaven,WY,52770
3773,10687,2023-02-07 21:00:00,3144.34,Credit Card,Delivered,544 Benitez Ridge Suite 656,Barnesfurt,IA,77948
3774,6653,2024-12-03 08:25:00,1388.13,Credit Card,Delivered,51522 Joseph Camp Apt. 362,South Jeffrey,DC,25407
3775,3892,2024-02-20 17:06:00,8.18,Google Pay,Shipped,478 Boyd Crescent Apt. 433,Cochranburgh,PW,19371
3776,8520,2024-02-04 20:32:00,58.8,PayPal,Shipped,691 Robert Pines Suite 411,Nguyenland,FL,10582
3777,8645,2023-06-18 09:29:00,4487.12,Credit Card,Delivered,89485 Bright Plains,New Melissa,VA,19685
3778,3752,2024-12-03 18:47:00,405.12,Apple Pay,Shipped,6043 Hopkins Lock,West Tarahaven,TX,57385
3779,8739,2023-10-07 11:34:00,1510.98,Credit Card,Delivered,70160 Mark Valley Apt. 165,North Vanessa,WY,78127
3780,9571,2023-07-04 15:18:00,4402.45,Debit Card,Shipped,844 Susan Center Suite 047,Taylorchester,IL,56481
3781,10288,2024-12-27 16:09:00,1400.46,Apple Pay,Shipped,89150 Reyes Lock Suite 545,Thomaschester,TN,05950
3782,3979,2023-06-13 16:38:00,4262.63,Credit Card,Processing,8065 Jimenez Meadows,Fernandezhaven,SC,47380
3783,1044,2024-07-26 21:05:00,4179.87,Credit Card,Delivered,9898 Sanchez Brooks,Stevensonhaven,SC,81474
3784,2899,2023-12-04 10:52:00,2172.02,Credit Card,Shipped,73815 Jonathan Manors Suite 653,Gonzalesport,ND,14450
3785,2016,2024-08-20 16:04:00,177.95,Credit Card,Cancelled,88091 Webb River Suite 049,Port Susanmouth,GA,02130
3786,9411,2023-09-18 20:09:00,1033.32,Apple Pay,Delivered,2634 Martinez Lodge Apt. 223,North Christopher,AS,70444
3787,1499,2023-08-07 08:26:00,1459.14,Credit Card,Cancelled,7931 Mary Village,Janicebury,AS,38978
3788,7031,2023-12-08 13:27:00,821.15,Apple Pay,Shipped,217 Kevin Rest Apt. 153,Port Laurenton,MP,98361
3789,9726,2024-10-22 19:42:00,132.2,Credit Card,Shipped,61393 Andrew Motorway,Shaneshire,MN,46330
3790,2828,2024-04-03 10:16:00,539.13,Bank Transfer,Delivered,353 Hicks Extensions Apt. 826,Port Christianberg,AR,21456
3791,5806,2023-12-20 20:14:00,1627.14,Debit Card,Processing,047 Bethany Ferry,South Dawnton,TN,10405
3792,1053,2024-07-06 16:36:00,137.76,Credit Card,Delivered,6427 Sandra Parkways Suite 626,Robertton,RI,36474
3793,9848,2023-06-17 08:55:00,2383.49,Debit Card,Cancelled,9899 Reginald Points,Jamesmouth,MN,11758
3794,9010,2024-11-09 13:02:00,23.07,Google Pay,Delivered,859 Crystal Forge Apt. 554,Michelleport,CA,76690
3795,2444,2023-11-24 19:50:00,7960.29,Apple Pay,Delivered,9039 Alfred Plains,Kellymouth,MA,10600
3796,8230,2023-07-16 18:22:00,896.15,PayPal,Delivered,1933 Melanie Stravenue Suite 973,Lake John,ME,77264
3797,5142,2024-10-03 08:51:00,1866.39,Debit Card,Delivered,58513 Shelby Island,North Lisa,MN,42015
3798,3850,2024-11-10 11:29:00,949.5,PayPal,Cancelled,79793 Cox Divide,Kennethfort,MT,78309
3799,10136,2023-05-06 18:41:00,615.54,PayPal,Shipped,977 Brown Cliffs Suite 472,South Kerry,VT,22612
3800,6479,2023-08-09 21:11:00,6776.28,Credit Card,Returned,0754 Cooper Port,Lake Angela,NY,32141
3801,8909,2023-12-19 18:53:00,3209.92,Credit Card,Delivered,374 White Extension,Lopezchester,OH,54196
3802,1575,2023-06-25 15:39:00,4868.78,Debit Card,Shipped,1083 Park Dale,Josephton,OK,56698
3803,8645,2024-09-08 12:57:00,280.79,Debit Card,Shipped,293 Jennifer Street,Pattersonmouth,IL,50082
3804,1008,2024-06-26 21:21:00,82.39,Credit Card,Delivered,1504 Linda Square Suite 044,New Katrinaside,IL,15404
3805,6000,2024-09-06 16:50:00,914.86,PayPal,Returned,781 Patterson Causeway,Brownfurt,IL,23074
3806,3321,2024-09-21 20:10:00,3378.68,Bank Transfer,Shipped,97379 Long Plain,South Jeffreyville,CO,36155
3807,9161,2024-12-24 14:21:00,2076.36,PayPal,Delivered,2411 James Trace Apt. 102,Lake Angela,WY,23901
3808,2312,2023-08-21 09:46:00,2993.38,Google Pay,Shipped,9870 Johnson Crescent,Ericburgh,IA,08218
3809,10116,2024-10-13 20:28:00,2843.98,Debit Card,Delivered,66263 Norton Street Apt. 157,East Anthonytown,FM,42674
3810,2100,2024-03-14 19:12:00,2010.3,PayPal,Processing,54562 Martin Springs,Landryshire,MH,12444
3811,3188,2024-01-17 19:09:00,444.33,Apple Pay,Shipped,0099 Smith Light Apt. 574,South David,ID,56817
3812,6010,2023-06-01 12:12:00,9443.11,Credit Card,Delivered,14635 Jamie Crossing Apt. 604,Timothyton,FL,89867
3813,6073,2024-10-05 12:45:00,2140.31,Google Pay,Returned,539 Glenn Lane,Lake David,ME,87255
3814,2608,2024-11-15 11:18:00,5159.54,Credit Card,Delivered,862 Atkins Parks,North David,DE,82816
3815,2120,2024-11-24 22:09:00,4002.68,Credit Card,Delivered,519 Aaron Isle Apt. 477,Bookerfort,AR,59131
3816,3893,2024-08-28 14:40:00,174.63,PayPal,Delivered,3393 Miller Green Suite 498,New Eugene,SD,52260
3817,6248,2024-04-18 10:34:00,9310.64,Debit Card,Delivered,553 Cantu Shores Apt. 196,Port Charlesside,VA,00505
3818,1990,2024-09-10 22:42:00,8469.26,Credit Card,Cancelled,226 Green Village Apt. 702,New Dillon,VI,22448
3819,5020,2023-09-21 09:34:00,3683.79,Bank Transfer,Shipped,455 Hawkins Plains Apt. 825,Cruzhaven,HI,87144
3820,3344,2024-11-17 21:11:00,1210.06,Google Pay,Delivered,966 Daniel Roads Apt. 724,Lake Rebecca,VT,04813
3821,10157,2023-10-21 15:10:00,641.1,Credit Card,Delivered,322 Jessica Lodge,Smithberg,OK,44246
3822,7671,2023-09-12 10:45:00,29.37,Credit Card,Delivered,9822 Debra Valley Suite 337,Harrisville,MD,48765
3823,7737,2023-11-22 09:25:00,1348.53,Debit Card,Processing,4833 Rose Alley,East Ronaldchester,NV,95332
3824,3626,2024-03-20 22:30:00,3197.66,Apple Pay,Processing,1591 Cunningham Summit Suite 846,East Sandraside,CO,86682
3825,5682,2023-11-01 08:29:00,1487.98,Bank Transfer,Delivered,758 Jeremy Harbor Apt. 745,Maureenhaven,ID,58771
3826,2599,2023-11-09 21:41:00,87.17,PayPal,Delivered,237 Hernandez Glens,Lake Aliciaside,PA,37210
3827,5663,2024-10-10 11:45:00,3681.26,Bank Transfer,Delivered,6536 Brandon Haven,Bakerhaven,PA,21545
3828,10397,2024-11-22 13:43:00,2563.04,Debit Card,Returned,5034 Ryan Stravenue,New Michelle,CA,66780
3829,7799,2023-05-13 22:56:00,269.22,Debit Card,Processing,0428 Huerta Estates Apt. 609,Susanberg,MD,06186
3830,6786,2024-05-09 17:34:00,13347.92,PayPal,Delivered,77643 Allison Landing,New Martinfort,NC,19874
3831,10380,2023-01-27 10:17:00,1247.76,PayPal,Delivered,02990 Hall Fords,Perezport,GU,92820
3832,2560,2024-02-15 17:12:00,1633.7,Bank Transfer,Shipped,7487 Carter Road,Ashleyhaven,PW,02949
3833,1151,2023-07-14 21:32:00,275.0,PayPal,Delivered,828 John Brooks Suite 176,North Beverlyborough,KS,97786
3834,5264,2023-07-15 07:42:00,151.28,Bank Transfer,Shipped,46419 Harris Well,Ayalachester,KY,82344
3835,5098,2024-10-04 20:39:00,2106.83,Debit Card,Shipped,30229 Matthew Islands,Codymouth,AZ,92908
3836,10028,2024-10-14 08:06:00,3674.85,Bank Transfer,Processing,6354 Harris Valley Suite 368,Lake Brianna,TX,08904
3837,9960,2023-10-16 22:16:00,604.76,Credit Card,Delivered,664 Greene Haven,Simsside,CT,46460
3838,6417,2024-11-14 21:15:00,32.17,Apple Pay,Returned,65866 Michael Vista,East James,IL,86990
3839,7083,2023-06-14 07:34:00,2828.91,PayPal,Delivered,0915 Russell Motorway,Taylormouth,MT,29947
3840,1426,2024-07-16 16:46:00,12470.29,Credit Card,Shipped,491 Smith Courts,Marioside,ME,22674
3841,10897,2023-07-09 07:44:00,1206.57,Credit Card,Shipped,651 David Passage,North Zachary,MD,01385
3842,5998,2024-11-05 15:09:00,547.53,PayPal,Delivered,607 Davis Pine Apt. 533,North James,MD,52347
3843,7633,2023-11-26 10:51:00,2461.99,Apple Pay,Cancelled,08839 David Trace Suite 867,Diazborough,WA,51709
3844,3378,2024-08-24 12:48:00,2007.72,Debit Card,Delivered,1987 Sarah Island Apt. 390,Rachelbury,MH,55672
3845,2155,2023-11-23 21:27:00,345.16,Debit Card,Returned,471 Kelly Creek,New Patriciaberg,WV,89255
3846,1439,2023-10-25 18:08:00,1637.41,Debit Card,Delivered,869 Jason Drive Suite 605,Michaelbury,SD,46776
3847,5288,2023-05-21 07:37:00,249.21,Credit Card,Delivered,3166 House Glens,Theresachester,FM,39922
3848,10173,2023-09-24 11:15:00,297.61,Debit Card,Processing,8046 Amanda Forge Suite 213,Schmittfurt,RI,98317
3849,4059,2024-11-22 14:04:00,1275.72,Debit Card,Returned,5775 Freeman Ridge,Lake Harryport,MS,75923
3850,4215,2024-12-04 12:49:00,42.63,Credit Card,Delivered,7586 Gould Vista,Wigginsberg,AS,68049
3851,7876,2024-03-06 20:21:00,4020.65,Credit Card,Cancelled,3732 Martinez Islands,Michaelburgh,SC,54418
3852,8393,2023-05-21 22:28:00,7526.61,Apple Pay,Returned,95539 Miguel Club,Moniquetown,SD,13268
3853,1696,2023-11-07 08:16:00,379.92,Credit Card,Delivered,707 Beth Islands Apt. 828,Harrychester,MD,32754
3854,1429,2023-09-25 10:36:00,6144.54,Debit Card,Shipped,910 Tommy Street Apt. 791,New Jillian,VA,53768
3855,10946,2023-10-17 07:25:00,1188.72,Credit Card,Shipped,433 Shannon Stravenue,Jacobsmouth,VA,29759
3856,7789,2023-12-19 22:57:00,37.7,Credit Card,Shipped,0083 Robert Road,Port Michellebury,ME,47505
3857,4387,2024-11-27 16:07:00,146.04,Debit Card,Shipped,503 Holly Park Apt. 788,Willisview,GU,05603
3858,8422,2023-06-02 09:30:00,191.07,Bank Transfer,Delivered,377 Lisa Shore,New Robertton,LA,35546
3859,7672,2024-08-23 10:50:00,479.09,Credit Card,Processing,4549 Mary View Apt. 742,Thomasborough,DC,66076
3860,5546,2024-12-02 12:53:00,126.95,Debit Card,Cancelled,18518 Olson Gateway,Edwinfurt,GU,62279
3861,7761,2023-08-15 10:14:00,88.82,Debit Card,Delivered,230 Elizabeth Unions,Warrenshire,TN,52042
3862,9827,2023-07-11 08:41:00,93.38,Google Pay,Delivered,7900 Daniel Park,Amberfort,OR,86455
3863,6084,2023-04-14 19:28:00,9623.6,Credit Card,Processing,675 Connie Throughway Suite 179,South Katherine,PR,11894
3864,1692,2023-11-25 13:55:00,242.84,Credit Card,Cancelled,37127 Montgomery Avenue,Valenciahaven,LA,47520
3865,3166,2023-02-13 09:20:00,2207.37,Credit Card,Shipped,08277 Carter Greens Apt. 085,Cynthiaberg,OR,09038
3866,2392,2024-11-16 19:22:00,124.53,Debit Card,Delivered,5981 Price Views Suite 452,New Julie,TX,96314
3867,4416,2024-10-09 16:32:00,207.87,Apple Pay,Delivered,58542 Robert Land Suite 966,West Larrystad,CO,31973
3868,5539,2023-12-27 07:04:00,210.09,Debit Card,Delivered,44688 Shirley Parks,Sherylchester,DC,18023
3869,5237,2024-01-01 10:50:00,5796.96,Debit Card,Shipped,148 Chen Road,Lake Toddshire,NC,36087
3870,8347,2024-03-02 13:12:00,7475.89,Credit Card,Delivered,58101 Jacqueline Mill,Stephaniechester,CT,34079
3871,9630,2023-02-27 16:27:00,1789.42,Apple Pay,Shipped,75374 Garza Mission,Matthewchester,MO,34345
3872,7260,2024-12-25 07:38:00,1630.55,Credit Card,Delivered,3732 Torres Ports,Christianview,AR,73515
3873,6160,2023-07-26 11:18:00,664.59,Credit Card,Shipped,029 Wagner Court Suite 896,Lindafort,MD,06266
3874,9740,2024-01-14 11:20:00,7842.62,Debit Card,Delivered,178 Nguyen Spur Apt. 585,Josephmouth,IL,40565
3875,8766,2024-12-07 16:48:00,25.78,Credit Card,Returned,0869 Austin Oval,North Evan,ID,01629
3876,9222,2024-12-13 08:04:00,1807.2,Bank Transfer,Delivered,11376 Kimberly Mall Suite 156,Lake Judith,OR,42621
3877,5870,2024-12-28 21:03:00,364.07,Credit Card,Delivered,38085 Sharp Wells,Hayesmouth,MO,68688
3878,9629,2024-05-26 21:06:00,5606.5,Credit Card,Returned,061 Alexander Greens Suite 426,Porterville,MD,74256
3879,8230,2023-04-14 10:17:00,1533.84,Apple Pay,Delivered,4852 Robert Station Apt. 831,East Michael,NJ,65547
3880,5281,2024-11-27 14:24:00,427.38,Debit Card,Delivered,4720 Elizabeth Route,New Josephmouth,AL,64297
3881,6261,2023-01-23 13:47:00,5906.77,Google Pay,Delivered,11615 Martinez Plains,Edwardschester,MH,18507
3882,9545,2024-11-04 21:57:00,1028.79,Credit Card,Delivered,33512 Scott Underpass Suite 193,Carolynmouth,TX,69120
3883,8490,2023-08-05 21:19:00,286.84,Google Pay,Delivered,3572 Juarez Mountain Suite 548,South Tanya,TX,35878
3884,9305,2023-05-28 08:58:00,6568.57,PayPal,Delivered,198 Huerta Lakes Apt. 737,North Xavier,CO,63890
3885,2017,2023-09-20 22:13:00,8200.74,Credit Card,Delivered,297 Morris Grove,Christopherside,OR,55969
3886,2104,2024-10-09 16:48:00,2429.08,PayPal,Delivered,172 Albert Motorway,Kathleenfort,CT,84208
3887,7365,2024-09-19 08:04:00,6408.24,Credit Card,Delivered,94732 Mark Parkways Apt. 621,West Morgan,SD,28218
3888,4392,2024-06-07 17:47:00,777.44,PayPal,Delivered,21305 Peterson Court Apt. 750,Port Johnchester,KS,30386
3889,2459,2023-07-22 22:16:00,4144.91,Credit Card,Delivered,265 Lambert Grove Apt. 313,South Caitlin,MO,97078
3890,4181,2024-10-26 11:33:00,11483.84,Credit Card,Delivered,55043 Abigail Lodge Apt. 158,Nguyenburgh,OK,36361
3891,9899,2024-07-14 15:08:00,2542.75,Credit Card,Delivered,1864 Henry Forks,North Daisy,PA,08338
3892,10595,2024-12-05 19:38:00,1195.63,Credit Card,Delivered,61724 Marshall Camp Suite 134,Christinechester,AL,11801
3893,7600,2024-04-27 11:55:00,441.57,Debit Card,Processing,5642 Sean Prairie,Edwardview,WI,38497
3894,4914,2023-09-04 13:47:00,632.16,Credit Card,Delivered,78540 David Shoals Suite 708,New Brian,MA,83967
3895,5821,2024-01-11 15:47:00,251.12,Debit Card,Shipped,2618 Fowler Path,West Codyport,WV,85034
3896,1429,2024-07-12 21:04:00,7645.65,Debit Card,Processing,07633 Mark Bypass Apt. 345,Port Julia,IA,41086
3897,1420,2023-04-09 19:09:00,7658.12,PayPal,Delivered,39708 Oscar Drive Apt. 859,Debraport,OK,94184
3898,5778,2023-11-23 20:37:00,1357.96,Debit Card,Delivered,1162 Laurie Land Apt. 772,Gainesview,ID,96268
3899,10398,2024-09-10 07:19:00,1030.58,Credit Card,Returned,5159 Nguyen Stream Suite 715,New Joannaborough,MA,58309
3900,10197,2023-11-15 17:02:00,1679.58,Debit Card,Delivered,4861 Miller Cliff Apt. 775,Brandifurt,MD,25882
3901,3649,2023-11-12 11:22:00,1721.42,Credit Card,Delivered,7527 Miller Point Apt. 537,Stevensstad,SD,85157
3902,3776,2023-03-08 09:37:00,720.9,Debit Card,Returned,81527 Debra Cove,Thomasside,CT,59876
3903,5205,2023-08-16 09:11:00,1301.9,Credit Card,Cancelled,6304 Angela Isle Apt. 026,Joshuabury,RI,14698
3904,7182,2024-04-27 08:19:00,5570.66,PayPal,Shipped,6715 Lawrence Shores Suite 643,Garciaview,NH,23163
3905,7137,2024-10-23 12:54:00,823.55,Apple Pay,Delivered,278 Singh Way Apt. 634,Collinsshire,KY,30026
3906,9359,2023-05-27 15:24:00,17.28,PayPal,Processing,2972 Laura Terrace,Rebeccatown,WA,59290
3907,6039,2024-03-18 17:38:00,837.34,PayPal,Cancelled,43106 Michael Prairie Suite 258,Port Steven,NV,07796
3908,3029,2023-01-13 20:53:00,844.2,Apple Pay,Delivered,6820 Michael Ferry Apt. 525,Rayshire,GU,49680
3909,10839,2024-12-14 08:52:00,1080.64,Debit Card,Shipped,751 Barrera Drive Suite 998,West Charlesville,VI,96969
3910,8167,2023-11-08 12:02:00,759.48,Debit Card,Shipped,3578 Lewis Landing,Jamesmouth,MT,93183
3911,6159,2024-04-25 19:38:00,1370.18,Debit Card,Delivered,4321 Mcgee Estate,Mayborough,AR,10634
3912,7003,2024-07-16 17:14:00,3256.8,PayPal,Cancelled,73796 Hoover Park,East Denise,CT,24329
3913,7200,2024-09-11 18:36:00,36.27,Apple Pay,Returned,4654 Kim Bridge,Travismouth,PA,96122
3914,1015,2023-11-13 20:40:00,1204.99,PayPal,Returned,74815 Edwards Dam Suite 886,Bentleymouth,MT,98323
3915,7164,2024-08-24 07:01:00,3179.27,Bank Transfer,Delivered,6994 Christopher Village Apt. 867,Aaronberg,NE,26323
3916,2129,2023-06-01 19:24:00,715.9,Bank Transfer,Delivered,921 Johnson Alley,West Andreamouth,AZ,15504
3917,3137,2024-01-16 17:45:00,1968.29,Debit Card,Processing,6302 Michael Squares,Krystalhaven,NE,05035
3918,5709,2024-07-08 07:19:00,12525.3,PayPal,Delivered,104 Johnson Alley Apt. 933,North Joshua,AK,71469
3919,10738,2023-11-10 09:42:00,1748.46,Credit Card,Shipped,48811 Cochran Mountain Apt. 699,Pricemouth,AR,23414
3920,5414,2023-06-28 19:08:00,3308.47,Google Pay,Delivered,17135 Hicks Light Apt. 951,East Michaelhaven,NY,27568
3921,1797,2024-12-08 16:19:00,1490.16,Debit Card,Delivered,9672 Aguilar Grove,West Jean,NC,70589
3922,2352,2023-12-09 15:08:00,2399.77,Apple Pay,Cancelled,30057 Gutierrez Isle,Walkermouth,GA,47308
3923,3834,2023-12-24 09:15:00,7203.33,Bank Transfer,Delivered,6105 Austin Motorway,West Timothy,NV,58451
